targeting,cost,searchTerm,unitsSoldClicks1d,adGroupName,campaignId,clicks,purchases1d,sales1d,impressions,campaignName,adGroupId
substitutes,33.33,b0c16wmv35,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,10,SPA-Face Scrub,441760799846673
substitutes,15.99,b0c1kmtrfz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,13.42,b0c1nzs6pt,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,21.57,b0c2phsrlg,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,9,SPA-Face Scrub,441760799846673
substitutes,16.59,b0c2pjxrk7,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,8.0,b0c4fy27hl,0,Ad Group - 3/11/2025 13:45:06.973,529074115719232,1,0,0,1,SPA-Hair Revitaliser,343284740871331
substitutes,49.97,b0c4szpqyk,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,4,1,419.49,179,SPA-Face Scrub,441760799846673
"asin=""B0C66B692C""",270.2,b0c66b692c,0,Ad Group - 3/3/2026 12:28:00.321,112085596366611,9,0,0,1469,SP-PT-Face Scrub 2,301031989050742
substitutes,5.73,b0c6gkhb9g,0,SAGE ROYAL AYURVEDA - Face,96684110819913,1,0,0,4,GR-4STAR ASIN 2026 e51b4f,372404657411908
substitutes,24.27,b0c8149wbx,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,1,419.49,67,SPA-Face Scrub,441760799846673
substitutes,16.55,b0c81gq2x2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.74,b0c8hzcd6g,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,19,SPA-Face Scrub,441760799846673
substitutes,11.91,b0c8yq2bcm,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,13.63,b0c8yxwzky,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.62,b0cb5q87jh,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,18,SPA-Face Scrub,441760799846673
"asin=""B0CBCN8GGP""",173.4,b0cbcn8ggp,0,Ad Group - 10/2/2026 14:36:10.434,275310261322871,8,0,0,67,SP-PT-Face Wash-(Forest Essential),396668873295896
substitutes,45.97,b0cbg2jlcn,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,29,SPA-Face Scrub,441760799846673
substitutes,16.57,b0ccnrbpkj,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,31.81,b0ccvzbglp,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,5,SPA-Face Scrub,441760799846673
substitutes,16.21,b0cgtv1v11,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,14.94,b0cgtyw5hl,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.67,b0ch838d2w,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,9.42,b0chp8hnf8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,133.53,b0cj5krq2d,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,9,0,0,8406,SPA-Face Scrub,441760799846673
substitutes,32.4,b0cjr2mhdk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,31,SPA-Face Scrub,441760799846673
substitutes,16.31,b0cjrtfy9f,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,94,SPA-Face Scrub,441760799846673
substitutes,16.74,b0ckgffx42,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,12,SPA-Face Scrub,441760799846673
substitutes,12.31,b0ckzbsrmh,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
"asin=""B0CM9B9FGV""",54.25,b0cm9b9fgv,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,3,0,0,23,SP-PT-Face Scrub,530622467560381
"asin=""B0CM9BK9YD""",177.06,b0cm9bk9yd,1,Ad Group - 26/12/2025 14:17:32.668,409719708082570,5,1,419.49,95,SP-PT-Face Scrub,530622467560381
substitutes,21.57,b0cm9bvv29,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,1,419.49,3,SPA-Face Scrub,441760799846673
"asin=""B0CM9DPYN2""",924.35,b0cm9dpyn2,3,Ad Group - 26/12/2025 14:17:32.668,409719708082570,24,3,1258.48,1024,SP-PT-Face Scrub,530622467560381
substitutes,16.68,b0cnh3j5k8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,54,SPA-Face Scrub,441760799846673
substitutes,33.27,b0cnk47nfd,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,531,SPA-Face Scrub,441760799846673
substitutes,78.8,b0cp852j7y,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,5,0,0,46,SPA-Face Scrub,441760799846673
substitutes,7.91,b0cp9py95d,0,Ad Group - 3/11/2025 13:45:06.973,529074115719232,1,0,0,1,SPA-Hair Revitaliser,343284740871331
substitutes,16.51,b0cqjm4fyy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,14.44,b0cqk9m72r,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,12.08,b0cqtb2dgm,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,39,SPA-Face Scrub,441760799846673
substitutes,28.01,b0ct8z3llc,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,1003,SPA-Face Scrub,441760799846673
substitutes,34.59,b0ctqyxhdl,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,32,SPA-Face Scrub,441760799846673
substitutes,16.54,b0cty7925q,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,22.59,b0cv5mybv7,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
"asin=""B0CV79NBBK""",6494.67,b0cv79nbbk,14,Ad Group - 26/12/2025 14:17:32.668,409719708082570,174,14,5872.86,24888,SP-PT-Face Scrub,530622467560381
substitutes,14.7,b0cv7rd3ks,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,5.35,b0cvbj1l74,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,12.61,b0cwcvzqc5,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,1,419.49,5,SPA-Face Scrub,441760799846673
substitutes,65.55,b0cycdzdz2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,4,0,0,130,SPA-Face Scrub,441760799846673
substitutes,102.69,b0cycg3s81,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,7,1,419.49,618,SPA-Face Scrub,441760799846673
"asin=""B0CYCG3S81""",1227.05,b0cycg3s81,0,Ad Group - 10/2/2026 14:33:01.785,53792915779924,43,0,0,7545,SP-PT-Night Cream-(Forest Essential),494171160497014
substitutes,33.14,b0d1knz19h,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,8,SPA-Face Scrub,441760799846673
substitutes,16.13,b0d376dv9q,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,23.69,b0d4517144,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,32,SPA-Face Scrub,441760799846673
substitutes,6.31,b0d4f66tr7,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,15.91,b0d7ct47r2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,10.47,b0d7m1sdcn,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,7.9,b0d7th6ymj,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.69,b0d8ldz48s,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,50,SPA-Face Scrub,441760799846673
"asin=""B0D9D754V4""",45.51,b0d9d754v4,1,Ad Group - 10/2/2026 14:36:10.434,275310261322871,3,1,419.49,22,SP-PT-Face Wash-(Forest Essential),396668873295896
substitutes,12.85,b0d9jdlcdy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,35,SPA-Face Scrub,441760799846673
substitutes,14.48,b0dbqjdc1k,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,18,SPA-Face Scrub,441760799846673
substitutes,16.4,b0dcjq7myz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,3.84,b0dcvwfstv,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.72,b0df5tymkv,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,14.17,b0dfy776wp,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,6,SPA-Face Scrub,441760799846673
substitutes,62.64,b0dgppcggg,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,4,0,0,51,SPA-Face Scrub,441760799846673
"asin=""B0DGPPCGGG""",472.54,b0dgppcggg,0,Ad Group - 10/2/2026 14:20:37.032,216827813491463,14,0,0,910,SP-PT-Day Cream-(Forest Essentials),394429305551220
"asin=""B0DGPPCGGG""",9.05,b0dgppcggg,0,Ad Group - 10/2/2026 14:33:01.785,53792915779924,1,0,0,4,SP-PT-Night Cream-(Forest Essential),494171160497014
substitutes,16.57,b0dhsrffrk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,15,SPA-Face Scrub,441760799846673
substitutes,12.28,b0dhvdq732,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,50.22,b0dj2ryk7z,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,17,SPA-Face Scrub,441760799846673
substitutes,16.1,b0djvl4xyy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,26,SPA-Face Scrub,441760799846673
substitutes,16.74,b0dk1tdk1c,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,16.74,b0dk3nsy4c,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
"asin=""B0DK3TZGQD""",29.08,b0dk3tzgqd,0,Ad Group - 10/2/2026 14:41:10.849,77553745435511,1,0,0,16,SP-PT-Hair Revitaliser-(Forest Essential),546641353074475
"asin=""B0DN5QBMLZ""",186.51,b0dn5qbmlz,0,Ad Group - 16/2/2026 11:08:18.146,252467080354898,7,0,0,293,SP-PT-Face Oil,339036717667693
substitutes,12.12,b0dnmhrbk8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,18,SPA-Face Scrub,441760799846673
substitutes,16.0,b0dp549j4j,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,19,SPA-Face Scrub,441760799846673
substitutes,1.3,b0dpb976yr,0,Ad Group - 3/11/2025 14:08:31.493,510858053134151,1,0,0,1,SPA-Face Cleanser,386428286768757
substitutes,16.01,b0dpc9fvmz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
complements,9.43,b0dpgbcx4j,0,Ad Group - 3/11/2025 14:05:19.330,431355751385850,1,0,0,1,SPA-Face Serum,519281885002476
substitutes,11.73,b0dqxrxrpz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,60,SPA-Face Scrub,441760799846673
substitutes,32.85,b0drdbdgfz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,60,SPA-Face Scrub,441760799846673
substitutes,16.58,b0drsm18cx,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,82.47,b0dryqwyy4,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,5,1,419.49,63,SPA-Face Scrub,441760799846673
substitutes,15.97,b0drys6669,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,10,SPA-Face Scrub,441760799846673
complements,10.0,b0dryv1v96,0,Ad Group - 3/11/2025 14:05:19.330,431355751385850,1,0,0,2,SPA-Face Serum,519281885002476
substitutes,16.12,b0ds8tpnh6,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.74,b0ds96fgtp,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,13.68,b0dtj6lt8k,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,25,SPA-Face Scrub,441760799846673
substitutes,14.31,b0dtpbmd3f,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,17,SPA-Face Scrub,441760799846673
"asin=""B0DTYCGMDN""",261.02,b0dtycgmdn,0,Ad Group - 10/2/2026 14:44:51.522,133543582508551,6,0,0,185,SP-PT-Face Serum-(Forest Essential),385267679235213
"asin=""B0DTYCGMDN""",115.37,b0dtycgmdn,0,Ad Group - 16/2/2026 11:08:18.146,252467080354898,2,0,0,90,SP-PT-Face Oil,339036717667693
substitutes,8.73,b0dwsqdy7k,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,16.16,b0dwvgyjpw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.44,b0dx2c9pnv,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B0DY161JJD""",62.9,b0dy161jjd,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,5,SP-PT-Face Scrub,530622467560381
substitutes,16.56,b0dy5435w2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.12,b0dy89rd99,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.4,b0dycrvjgk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,6,SPA-Face Scrub,441760799846673
substitutes,16.33,b0dydxxrs9,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,16.41,b0dyjqm812,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,16.51,b0dypj9snk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
"asin=""B0DZ6542YP""",258.19,b0dz6542yp,0,Ad Group - 3/3/2026 12:28:00.321,112085596366611,10,0,0,412,SP-PT-Face Scrub 2,301031989050742
substitutes,16.21,b0dzh4x87t,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.54,b0f13w3s8d,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.74,b0f1cmljg2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,66,SPA-Face Scrub,441760799846673
"asin=""B0F1TDDNGD""",15.56,b0f1tddngd,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,2,0,0,49,SP-PT-Face Scrub,530622467560381
substitutes,32.06,b0f21psrn9,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,56,SPA-Face Scrub,441760799846673
substitutes,15.93,b0f23tsnh6,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,65,SPA-Face Scrub,441760799846673
substitutes,15.98,b0f29lbr6x,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.7,b0f2f4qtb8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,6,SPA-Face Scrub,441760799846673
substitutes,13.55,b0f2ml8glk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B0F2MNK34W""",134.11,b0f2mnk34w,2,Ad Group - 3/3/2026 12:28:00.321,112085596366611,11,2,838.98,876,SP-PT-Face Scrub 2,301031989050742
substitutes,15.58,b0f2t6qgrk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,87.73,b0f486r9kt,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,6,0,0,222,SPA-Face Scrub,441760799846673
substitutes,15.4,b0f4dhxn7z,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,37,SPA-Face Scrub,441760799846673
substitutes,11.63,b0f4y1j628,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.74,b0f66pq2gr,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,33.38,b0f6yq54x9,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,42,SPA-Face Scrub,441760799846673
substitutes,13.42,b0f74m62hn,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,116,SPA-Face Scrub,441760799846673
substitutes,14.32,b0f8q9t1nw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.08,b0f9gsr4kf,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,6,SPA-Face Scrub,441760799846673
substitutes,16.7,b0fcrk7dzr,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,6,SPA-Face Scrub,441760799846673
substitutes,15.82,b0fd71pz84,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.74,b0fd7wmm6r,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,1,419.49,17,SPA-Face Scrub,441760799846673
"asin=""B0FDL28RZX""",97.21,b0fdl28rzx,0,Ad Group - 10/1/2026 13:08:14.108,530517008716333,11,0,0,170,SP-PT-Defensive,415463865960692
substitutes,12.94,b0fdl2scrm,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
"asin=""B0FDL2SCRM""",13.83,b0fdl2scrm,0,Ad Group - 10/1/2026 13:08:14.108,530517008716333,2,0,0,19,SP-PT-Defensive,415463865960692
substitutes,1.0,b0fdl3vpcl,3,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,3,1705.93,2,SPA-Face Scrub,441760799846673
substitutes,16.61,b0fdpzgvcx,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
"asin=""B0FDQG99RL""",350.4,b0fdqg99rl,0,Ad Group - 10/2/2026 14:44:51.522,133543582508551,8,0,0,145,SP-PT-Face Serum-(Forest Essential),385267679235213
"asin=""B0FDQG99RL""",19.16,b0fdqg99rl,0,Ad Group - 16/2/2026 11:08:18.146,252467080354898,1,0,0,7,SP-PT-Face Oil,339036717667693
"asin=""B0FDQJTFP2""",38.04,b0fdqjtfp2,0,Ad Group - 10/1/2026 13:08:14.108,530517008716333,2,0,0,28,SP-PT-Defensive,415463865960692
substitutes,7.06,b0fdqk3kn9,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
"asin=""B0FDQK3KN9""",80.99,b0fdqk3kn9,0,Ad Group - 24/12/2025 16:09:57.607,540001868136112,6,0,0,71,SP-Defensive-Face Cleanser,329783617455077
"asin=""B0FDQPLGWM""",73.37,b0fdqplgwm,0,Ad Group - 24/12/2025 16:09:57.607,540001868136112,3,0,0,53,SP-Defensive-Face Cleanser,329783617455077
substitutes,1.79,b0fdqpnstl,0,Ad Group - 3/11/2025 14:42:58.404,394118169772902,1,0,0,1,SPA-Face Cream,472662761679244
substitutes,15.32,b0fdqtddsg,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
"asin=""B0FDQTVSJ6""",322.36,b0fdqtvsj6,0,Ad Group - 10/1/2026 13:08:14.108,530517008716333,21,0,0,128,SP-PT-Defensive,415463865960692
substitutes,3.4,b0fdqvw4yd,0,Ad Group - 3/11/2025 13:54:47.377,295936036688999,1,0,0,19,SPA-Face Mask,340236643191298
"asin=""B0FDQVW4YD""",3318.64,b0fdqvw4yd,13,Ad Group - 10/1/2026 13:08:14.108,530517008716333,145,13,5453.38,14551,SP-PT-Defensive,415463865960692
substitutes,4.47,b0fdqzdjf1,0,SAGE ROYAL AYURVEDA - Face,96684110819913,1,0,0,1,GR-4STAR ASIN 2026 e51b4f,372404657411908
"asin=""B0FDR1RNPJ""",39.36,b0fdr1rnpj,0,Ad Group - 10/1/2026 13:08:14.108,530517008716333,2,0,0,18,SP-PT-Defensive,415463865960692
"asin=""B0FDR1Z162""",88.12,b0fdr1z162,1,Ad Group - 10/1/2026 13:08:14.108,530517008716333,5,1,419.49,173,SP-PT-Defensive,415463865960692
substitutes,7.99,b0fft2v48g,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,9,SPA-Face Scrub,441760799846673
substitutes,16.74,b0fh2hsj8k,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,8.8,b0fktgdpdw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,66.25,b0flpwrk28,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,4,0,0,58,SPA-Face Scrub,441760799846673
substitutes,33.3,b0fm38bczy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,6,SPA-Face Scrub,441760799846673
substitutes,4.37,b0fn7dr352,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,11,SPA-Face Scrub,441760799846673
substitutes,13.21,b0fnw9t44s,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.65,b0fp5k52cq,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B0FP5K52CQ""",58.42,b0fp5k52cq,0,Ad Group - 10/2/2026 14:20:37.032,216827813491463,2,0,0,36,SP-PT-Day Cream-(Forest Essentials),394429305551220
substitutes,57.11,b0fpm8x5kz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,4,0,0,169,SPA-Face Scrub,441760799846673
"asin=""B0FPMF6VPD""",14.4,b0fpmf6vpd,0,Ad Group - 10/2/2026 14:41:10.849,77553745435511,1,0,0,16,SP-PT-Hair Revitaliser-(Forest Essential),546641353074475
substitutes,33.26,b0fprlqfvd,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,129,SPA-Face Scrub,441760799846673
"asin=""B0FPWWH55W""",632.57,b0fpwwh55w,0,Ad Group - 3/3/2026 12:28:00.321,112085596366611,17,0,0,1541,SP-PT-Face Scrub 2,301031989050742
substitutes,15.05,b0frf8hh2t,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,1,419.49,3,SPA-Face Scrub,441760799846673
substitutes,7.74,b0frstbd4v,0,Ad Group - 3/11/2025 13:54:47.377,295936036688999,1,0,0,2,SPA-Face Mask,340236643191298
substitutes,32.62,b0frxkkgx2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,12,SPA-Face Scrub,441760799846673
substitutes,16.61,b0frzj9bn6,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.74,b0fs7rtwkm,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,46,SPA-Face Scrub,441760799846673
substitutes,16.22,b0fs83vn25,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,38,SPA-Face Scrub,441760799846673
substitutes,16.74,b0fsy8flcx,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,403,SPA-Face Scrub,441760799846673
substitutes,6.79,b0fsy8flcx,0,Ad Group - 3/11/2025 13:54:47.377,295936036688999,1,0,0,2,SPA-Face Mask,340236643191298
substitutes,16.71,b0ftg1yp97,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.52,b0fxrv9rc2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,6.0,b0fxtt5g7j,0,Ad Group - 3/11/2025 14:05:19.330,431355751385850,1,0,0,2,SPA-Face Serum,519281885002476
substitutes,14.69,b0g1j75gqh,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.74,b0g2mjn8b8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,15,SPA-Face Scrub,441760799846673
substitutes,16.66,b0g2szd9l8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,15.74,b0g39wn1yl,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,19,SPA-Face Scrub,441760799846673
substitutes,16.65,b0g3pf6plk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,14.4,b0g3vpw4f1,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,8.4,b0g3xty7yv,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.18,b0g4462vqq,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,15.49,b0g5h4phm2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,23,SPA-Face Scrub,441760799846673
substitutes,16.52,b0g5xr7tf7,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,15.63,b0g6dqnhnw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,8,SPA-Face Scrub,441760799846673
