keyword,page_no,position_on_page,overall_position,asin,title,brand,link,price,rating,sponsored
glass air fryer,2,6,38,B0C8NFLPYG,"Libra 4.5 Litre Airfryer | Digital Air Fryer With Glass Bowl | Teflon-Free, 8 Presets, 1450W Power | Air Fry, Toast, Grill, Reheat, Dehydrate, & Roast | Visible Window | Smart Air Fryer Oven, Black",400+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Njc5OTYxNTkzNDMyMzYyOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDUyMzYwMzQyMTEzMjo6MDo6&url=%2FLibra-Digital-Glass-Teflon-Free-Dehydrate%2Fdp%2FB0C8NFLPYG%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0C8NFLPYG%26pd_rd_r%3D3efc87df-35e5-4b8c-86c9-a32489c2108f%26pd_rd_w%3DrnTuY%26pd_rd_wg%3DV0iMa%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DZ8AwsKfo9X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=Z8AwsKfo9X&sp_cr=ZAZ,"₹5,999",4.1 out of 5 stars,True
glass air fryer,2,7,39,B0CNT56SFG,"Nutricook Steami X 24L Black (Steam + Air Fryer Oven) with 10-in-1 functions like Steam Cook, Steam Roast, Air Fry, Bake, Sterilize & more. Steam + Convection technology, 2200W power, 2-year warranty",200+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Njc5OTYxNTkzNDMyMzYyOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ3NTg2MzQyNTIzMjo6MTo6&url=%2FAir-Fryer-Oven-Convection-Technology%2Fdp%2FB0CNT56SFG%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0CNT56SFG%26pd_rd_r%3D3efc87df-35e5-4b8c-86c9-a32489c2108f%26pd_rd_w%3DrnTuY%26pd_rd_wg%3DV0iMa%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DvWPvftYxGQ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=vWPvftYxGQ&sp_cr=ZAZ,"₹19,999",4.4 out of 5 stars,True
glass air fryer,2,8,40,B0FXLKG1XR,"NUUK BRĪSK 6.5L 100% Toxin-Free Ceramic Air Fryer | ILAG® CeramicTech™ | No Micro plastics, No PTFE, PFAS, PFOA | 8 Cooking Presets | Digital Display | Shake Reminder | 360° Even Cooking",50+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Njc5OTYxNTkzNDMyMzYyOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDk1MjkwMzEwMjMzMjo6Mjo6&url=%2FNUUK-Toxin-Free-CeramicTechTM-plastics-Reminder%2Fdp%2FB0FXLKG1XR%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0FXLKG1XR%26pd_rd_r%3D3efc87df-35e5-4b8c-86c9-a32489c2108f%26pd_rd_w%3DrnTuY%26pd_rd_wg%3DV0iMa%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DZ7WhrOXRri%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=Z7WhrOXRri&sp_cr=ZAZ,"₹8,999",4.5 out of 5 stars,True
glass air fryer,2,9,41,B0DN162F92,"Nutricook 5L Air Fryer Slim (2025) with 100% Toxin-Free Ceramic Coating—No PTFE, PFAS, PFOA or Microplastics, Clear Window, Light & Large Basket | 1500W, 4 Presets, 2-Year Warranty",1K+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Njc5OTYxNTkzNDMyMzYyOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQxNzQzMzkyNzkzMjo6Mzo6&url=%2FNutricook-Warranty-Toxin-Free-Coating-No-Microplastics%2Fdp%2FB0DN162F92%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0DN162F92%26pd_rd_r%3D3efc87df-35e5-4b8c-86c9-a32489c2108f%26pd_rd_w%3DrnTuY%26pd_rd_wg%3DV0iMa%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-20-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3D0KnlGcenKg%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=0KnlGcenKg&sp_cr=ZAZ,"₹5,499",4.6 out of 5 stars,True
glass air fryer,2,10,42,B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",1K+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Njc5OTYxNTkzNDMyMzYyOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1ODk3MzU2MTczMjo6NDo6&url=%2FPHILIPS-Digital-HD9252-90-Technology%2Fdp%2FB097RJ867P%2Fref%3Dsxin_13_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%253Aamzn1.sym.c007a59b-1788-4f64-b1ed-4d72476022eb%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB097RJ867P%26pd_rd_r%3D3efc87df-35e5-4b8c-86c9-a32489c2108f%26pd_rd_w%3DrnTuY%26pd_rd_wg%3DV0iMa%26pf_rd_p%3Dc007a59b-1788-4f64-b1ed-4d72476022eb%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-21-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DYaOdcX3K9Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=YaOdcX3K9Y&sp_cr=ZAZ,"₹7,999",4.3 out of 5 stars,True
glass air fryer,2,11,43,B0GCHJ7YNL,"KENT Ultra Digital Air Fryer 5L | 1500W | Bake, Grill & Roast | Up to 80% Less Oil Usage |8 Preset Menu|Rapid Heat Circulation |Digital Display & Touch Control Panel |Glass Window with in built Light",50+ bought in past month,https://www.amazon.in/KENT-Ultra-Digital-5L-Circulation/dp/B0GCHJ7YNL/ref=sr_1_22?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-22&xpid=s9zZkMAsYzr1W,"₹4,299",2.0 out of 5 stars,True
glass air fryer,2,12,44,B0CZHTGKJN,"SOLARA 12L Air Fryer Oven for Home Kitchen, 1800W OTG Air Fryer Oven 12 Litre with 12 Presets, 9 Accessories, Grill, Roast, Bake, Reheat, AirFryer OTG, XX-Large, Recipe E-book, 1 Year Warranty, Black",1K+ bought in past month,https://www.amazon.in/SOLARA-Air-Fryer-Oven-Digital-Home-Kitchen/dp/B0CZHTGKJN/ref=sr_1_23?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-23&xpid=s9zZkMAsYzr1W,"₹8,299",4.3 out of 5 stars,True
glass air fryer,2,13,45,B0DS2CYKM6,Prestige AirFlip 4.5L Air Fryer | Dual Mode - Air Frying & Grilling | 360° View Glass Basket | 80% less Oil Consumption | 5 Preset Menu | 1500 Watts | Easy to Clean | 1Y Warranty | ISI Certified,M.R.P:,https://www.amazon.in/Prestige-AirFlip-4-5L-Fryer-Dual/dp/B0DS2CYKM6/ref=sr_1_24?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-24&xpid=s9zZkMAsYzr1W,"₹12,595",,True
glass air fryer,2,14,46,B094NJPL81,"INALSA Air Fryer Oven|12L,1700W|Stainless Steel Body|12-in-1 Functions,Fry,Bake,Grill,Dehydrate&Reheat|12 Preset|Rotisserie&Convection|Dishwasher Safe Accessories|2Yr Warranty,2025Model AeroCrisp 12",300+ bought in past month,https://www.amazon.in/Inalsa-Capacity-Stainless-Rotisserie-Function/dp/B094NJPL81/ref=sr_1_25?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-25&xpid=s9zZkMAsYzr1W,"₹9,599",4.1 out of 5 stars,True
glass air fryer,2,15,47,B0GC67NB1C,KILIG Nexa Edge Air Fryer Oven | 100% Toxin-Free 12L | Exclusive StepChef™ Feature | Dual Viewing window | 6-in-1 Digital Air Fryer | 1800W | 12 Indian Presets | App Control | Matte Black,M.R.P:,https://www.amazon.in/KILIG-Toxin-Free-Exclusive-StepChefTM-Feature/dp/B0GC67NB1C/ref=sr_1_26?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-26&xpid=s9zZkMAsYzr1W,"₹10,990",4.3 out of 5 stars,True
glass air fryer,2,16,48,B0GC5NQFHV,Kilig Nexa Core 4L 100% Toxin-Free Air Fryer | Exclusive StepChef™ Feature | Borosilicate Glass Basket | 8 Indian Presets |1800W Top & Bottom Heating | App Control | Wi-Fi Enabled Smart Air Fryer,100+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODY2NDY1MjUxNTUxOTkzOjE3NzQ1OTM2Nzg6c3BfbXRmOjMwMDkwNzcxNTA5NDczMjo6MDo6&url=%2FToxin-Free-Exclusive-StepChefTM-Feature-Borosilicate%2Fdp%2FB0GC5NQFHV%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593677%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-27-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DCNEOVzG6Zl%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=CNEOVzG6Zl&sp_cr=ZAZ,"₹7,990",4.5 out of 5 stars,True
glass air fryer,2,17,49,B0CNT56SFG,"Nutricook Steami X 24L Black (Steam + Air Fryer Oven) with 10-in-1 functions like Steam Cook, Steam Roast, Air Fry, Bake, Sterilize & more. Steam + Convection technology, 2200W power, 2-year warranty",200+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODY2NDY1MjUxNTUxOTkzOjE3NzQ1OTM2Nzg6c3BfbXRmOjMwMDQ3NTg2MzQyNTIzMjo6MDo6&url=%2FAir-Fryer-Oven-Convection-Technology%2Fdp%2FB0CNT56SFG%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593677%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-28-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DvWPvftYxGQ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=vWPvftYxGQ&sp_cr=ZAZ,"₹19,999",4.4 out of 5 stars,True
glass air fryer,2,18,50,B0DNQYFNF6,Milton Rapid Digital Air Fryer 5L | 1450W | 360° High Speed Air Circulation | Up to 90% Less Oil Usage | 8 Preset Menus | Touch Control Panel & Digital Display | Auto Shut-Off | 1 Year Warranty,1K+ bought in past month,https://www.amazon.in/Circulation-Digital-Temperature-Control-Black/dp/B0DNQYFNF6/ref=sr_1_29?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-29&xpid=s9zZkMAsYzr1W,"₹4,449",4.2 out of 5 stars,True
glass air fryer,2,19,51,B0FK58YY31,"Glen Digital Air Fryer 6L | 1500W | Temperature & Timer Control |7 Preset Menu & Digital Display | Multi-Function Glass Airfryer, Bake, Grill, Fry & Roast | Auto Shut Off | Non Stick Basket |","( ₹5,49,900 ₹5,49,900/100 g)",https://www.amazon.in/Glen-1500W-Multi-Function-Temperature-SA3045DIGI/dp/B0FK58YY31/ref=sr_1_30?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-30&xpid=s9zZkMAsYzr1W,"₹5,499",4.6 out of 5 stars,True
glass air fryer,2,20,52,B0FQJH3MDJ,"INALSA Air Fryer for Home 6.5L Capacity-1600 W with LED Touch Display & 10 Preset control|Quick Heat Circulation Variable Temp. Control, Baking,Grilling, Air Frying,Roasting up to 60 Min,2 Yr Warranty",100+ bought in past month,https://www.amazon.in/Capacity-1600-Circulation-Variable-Grilling-Roasting/dp/B0FQJH3MDJ/ref=sr_1_31?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-31&xpid=s9zZkMAsYzr1W,"₹6,495",4.4 out of 5 stars,True
glass air fryer,2,21,53,B0FX45BN9C,"5 in 1 portable glass air fryer, 4 quart glass containers and 6 cups with lids, silicone mat, 1500W small air fryer, 90% less oil, fit for",FREE delivery 14 - 16 Apr,https://www.amazon.in/Tixixc-portable-glass-containers-silicone/dp/B0FX45BN9C/ref=sr_1_32?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-32&xpid=s9zZkMAsYzr1W,"₹25,417.04",4.3 out of 5 stars,True
glass air fryer,2,22,54,B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",1K+ bought in past month,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_33?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-33&xpid=s9zZkMAsYzr1W,"₹7,999",4.3 out of 5 stars,True
glass air fryer,2,23,55,B0GM117VSS,"IBELL AEROFRY650 Air Fryer 6.5Litre For Home, 1600W Digital Touch Screen 8 Preset Mode, Rapid Heating up, Non-Stick Oven, Oilless Cooking, Temperature And Time Control, 2 Year Warranty (Black)",200+ bought in past month,https://www.amazon.in/IBELL-AEROFRY650-6-5Litre-Non-Stick-Temperature/dp/B0GM117VSS/ref=sr_1_34?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-34&xpid=s9zZkMAsYzr1W,"₹4,105",4.5 out of 5 stars,True
glass air fryer,2,24,56,B0DKTS6NSJ,"Hamilton Beach Digital Air fryer 7.2L with 100% Toxin Free Silicone Coating, Tested on 138 parameters for Metals, Odour & Microplastics, No PTFE, PFAS, PFOA & BPA, 360° Top View, Dehydrate",100+ bought in past month,https://www.amazon.in/Hamilton-Beach-Capacity-Dehydrate-Controls/dp/B0DKTS6NSJ/ref=sr_1_35?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-35&xpid=s9zZkMAsYzr1W,"₹6,999",4.3 out of 5 stars,True
