asin,pincode,url,title,is_buyable,availability_text,amazon_fulfilled,merchant_text,delivery_type,delivery_text,captcha_seen,error
B0F8HX1LWF,110007,https://www.amazon.in/dp/B0F8HX1LWF,,False,Currently unavailable. | Deliver to New Delhi 110007‌ | Deliver to | 5 l (Pack of 1) Currently unavailable. | Currently unavailable. We don't know when or if this item will be back in stock. | Currently unavailable. We don't know when or if this item will be back in stock. Deliver to New Delhi 110007‌ Add to Wish List,False,,unavailable,free delivery on eligible orders | FREE Delivery by Amazon,False,
B0F8HSCMZB,110007,https://www.amazon.in/dp/B0F8HSCMZB,,False,In stock | Currently unavailable. | 5 l (Pack of 1) Currently unavailable.,False,,unavailable,"FREE delivery Thursday, 23 April. Details | Thursday, 23 April",False,
B0FFB9VK8N,110007,https://www.amazon.in/dp/B0FFB9VK8N,,True,In stock,False,,other,"FREE delivery Thursday, 23 April. Order within 8 hrs 30 mins. Details | Thursday, 23 April | 8 hrs 30 mins",False,
B0F8HF1BLP,110007,https://www.amazon.in/dp/B0F8HF1BLP,,True,In stock,False,,other,"FREE delivery Thursday, 23 April. Order within 8 hrs 30 mins. Details | Thursday, 23 April | 8 hrs 30 mins",False,
B0F8HPR6V1,110007,https://www.amazon.in/dp/B0F8HPR6V1,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or fastest delivery Tomorrow 8 am - 12 pm. Order within 8 hrs. Details",False,
B0F8J3TFBL,110007,https://www.amazon.in/dp/B0F8J3TFBL,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Order within 8 hrs 29 mins. Details | Thursday, 23 April | 8 hrs 29 mins",False,
B0FFB9SF9R,110007,https://www.amazon.in/dp/B0FFB9SF9R,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or FREE delivery Tomorrow 8 am - 12 pm on eligible orders. Order within 7 hrs 59 mins. Details",False,
B0F8J275QC,110007,https://www.amazon.in/dp/B0F8J275QC,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Order within 8 hrs 29 mins. Details | Thursday, 23 April | 8 hrs 29 mins",False,
B0F8HXFXMH,110007,https://www.amazon.in/dp/B0F8HXFXMH,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or fastest delivery Tomorrow 8 am - 12 pm. Order within 7 hrs 59 mins. Details",False,
B0F8J41165,110007,https://www.amazon.in/dp/B0F8J41165,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or fastest delivery Tomorrow 8 am - 12 pm. Order within 7 hrs 59 mins. Details",False,
B0F8J4RHL5,110007,https://www.amazon.in/dp/B0F8J4RHL5,,True,In stock,False,,other,"FREE delivery Thursday, 23 April on your first order. Details | Thursday, 23 April | FREE delivery Thursday, 23 April on your first order. Details Or fastest delivery Tomorrow 8 am - 12 pm. Order within 7 hrs 59 mins. Details",False,
B0FFBC22J7,190001,https://www.amazon.in/dp/B0FFBC22J7,,True,In stock,False,,other,"FREE delivery Wednesday, 29 April on your first order. Details | Wednesday, 29 April",False,
B0F8HX1LWF,190001,https://www.amazon.in/dp/B0F8HX1LWF,,False,Currently unavailable. | Deliver to Srinagar 190001‌ | Deliver to | 5 l (Pack of 1) Currently unavailable. | Currently unavailable. We don't know when or if this item will be back in stock. | Currently unavailable. We don't know when or if this item will be back in stock. Deliver to Srinagar 190001‌ Add to Wish List,False,,unavailable,free delivery on eligible orders | FREE Delivery by Amazon,False,
B0F8HSCMZB,190001,https://www.amazon.in/dp/B0F8HSCMZB,,False,In stock | Currently unavailable. | 5 l (Pack of 1) Currently unavailable.,False,,unavailable,"FREE delivery Tuesday, 28 April. Details | Tuesday, 28 April",False,
